student_track_id,student_id,track_name,date_enrolled,track_completed,days_for_completion,completion_bucket
1,6,"Data Scientist",2022-09-16,0,NULL,NULL
2,6,"Business Analyst",2022-09-16,0,NULL,NULL
3,20,"Data Analyst",2022-02-25,0,NULL,NULL
4,31,"Data Analyst",2022-04-02,0,NULL,NULL
5,209,"Data Scientist",2022-01-28,0,NULL,NULL
6,209,"Business Analyst",2022-06-02,0,NULL,NULL
7,221,"Data Analyst",2022-02-13,0,NULL,NULL
8,326,"Data Analyst",2022-03-29,0,NULL,NULL
9,353,"Data Analyst",2022-07-07,0,NULL,NULL
10,454,"Data Analyst",2022-02-03,0,NULL,NULL
11,492,"Data Scientist",2022-03-06,0,NULL,NULL
12,616,"Data Analyst",2022-04-03,0,NULL,NULL
13,702,"Data Scientist",2022-05-21,0,NULL,NULL
14,704,"Data Scientist",2022-08-11,0,NULL,NULL
15,768,"Business Analyst",2022-07-20,0,NULL,NULL
16,801,"Data Scientist",2022-01-16,0,NULL,NULL
17,801,"Data Analyst",2022-01-17,0,NULL,NULL
18,801,"Business Analyst",2022-01-17,0,NULL,NULL
19,813,"Data Analyst",2022-01-20,0,NULL,NULL
20,816,"Data Analyst",2022-01-04,0,NULL,NULL
21,872,"Data Analyst",2022-09-27,0,NULL,NULL
22,893,"Data Scientist",2022-07-20,0,NULL,NULL
23,897,"Data Scientist",2022-08-19,0,NULL,NULL
24,911,"Data Analyst",2022-03-22,0,NULL,NULL
25,1019,"Data Scientist",2022-03-27,0,NULL,NULL
26,1019,"Data Analyst",2022-03-05,0,NULL,NULL
27,1019,"Business Analyst",2022-05-11,0,NULL,NULL
28,1035,"Business Analyst",2022-01-10,0,NULL,NULL
29,1099,"Data Analyst",2022-01-27,0,NULL,NULL
30,1102,"Data Scientist",2022-01-16,0,NULL,NULL
31,1102,"Data Analyst",2022-01-16,0,NULL,NULL
32,1102,"Business Analyst",2022-01-16,0,NULL,NULL
33,1159,"Data Analyst",2022-06-01,0,NULL,NULL
34,1173,"Business Analyst",2022-09-11,0,NULL,NULL
35,1221,"Data Scientist",2022-03-23,0,NULL,NULL
36,1235,"Data Scientist",2022-03-15,0,NULL,NULL
37,1246,"Data Analyst",2022-05-16,0,NULL,NULL
38,1270,"Data Analyst",2022-09-12,0,NULL,NULL
39,1289,"Data Analyst",2022-07-12,0,NULL,NULL
40,1306,"Data Analyst",2022-10-09,0,NULL,NULL
41,1314,"Data Analyst",2022-06-24,0,NULL,NULL
42,1362,"Data Scientist",2022-10-16,0,NULL,NULL
43,1363,"Business Analyst",2022-04-16,0,NULL,NULL
44,1370,"Data Scientist",2022-08-15,0,NULL,NULL
45,1411,"Data Scientist",2022-02-14,0,NULL,NULL
46,1468,"Data Scientist",2022-09-14,0,NULL,NULL
47,1486,"Data Scientist",2022-02-06,0,NULL,NULL
48,1486,"Data Analyst",2022-09-04,0,NULL,NULL
49,1498,"Business Analyst",2022-04-03,0,NULL,NULL
50,1500,"Data Analyst",2022-07-20,0,NULL,NULL
51,1501,"Data Analyst",2022-08-23,0,NULL,NULL
52,1503,"Data Analyst",2022-04-01,0,NULL,NULL
53,1517,"Data Scientist",2022-01-22,0,NULL,NULL
54,1517,"Data Analyst",2022-01-20,0,NULL,NULL
55,1521,"Data Analyst",2022-04-05,1,406,"366+ days"
56,1522,"Data Scientist",2022-04-27,0,NULL,NULL
57,1522,"Business Analyst",2022-04-27,0,NULL,NULL
58,1537,"Data Scientist",2022-02-14,0,NULL,NULL
59,1538,"Data Scientist",2022-08-23,0,NULL,NULL
60,1538,"Data Analyst",2022-08-22,0,NULL,NULL
61,1538,"Business Analyst",2022-08-23,0,NULL,NULL
62,1540,"Data Scientist",2022-01-14,0,NULL,NULL
63,1552,"Data Scientist",2022-03-15,0,NULL,NULL
64,1559,"Data Analyst",2022-02-01,0,NULL,NULL
65,1561,"Business Analyst",2022-08-07,0,NULL,NULL
66,1563,"Data Scientist",2022-06-26,0,NULL,NULL
67,1578,"Data Analyst",2022-01-12,0,NULL,NULL
68,1600,"Data Analyst",2022-03-07,0,NULL,NULL
69,1791,"Data Scientist",2022-07-28,0,NULL,NULL
70,1795,"Data Analyst",2022-01-03,0,NULL,NULL
71,1802,"Data Analyst",2022-06-27,0,NULL,NULL
72,1809,"Data Scientist",2022-09-27,0,NULL,NULL
73,1852,"Business Analyst",2022-04-15,0,NULL,NULL
74,1863,"Data Analyst",2022-02-14,0,NULL,NULL
75,1866,"Data Analyst",2022-03-16,0,NULL,NULL
76,1879,"Data Scientist",2022-05-09,0,NULL,NULL
77,1879,"Data Analyst",2022-05-09,0,NULL,NULL
78,1879,"Business Analyst",2022-05-09,0,NULL,NULL
79,1901,"Data Scientist",2022-07-15,0,NULL,NULL
80,1901,"Data Analyst",2022-10-08,0,NULL,NULL
81,1909,"Data Analyst",2022-08-24,0,NULL,NULL
82,1909,"Business Analyst",2022-07-14,0,NULL,NULL
83,1914,"Data Analyst",2022-03-26,0,NULL,NULL
84,1949,"Data Analyst",2022-08-11,0,NULL,NULL
85,1949,"Business Analyst",2022-08-15,0,NULL,NULL
86,1956,"Data Analyst",2022-06-02,0,NULL,NULL
87,2014,"Data Analyst",2022-04-20,0,NULL,NULL
88,2014,"Business Analyst",2022-04-20,0,NULL,NULL
89,2018,"Data Analyst",2022-06-02,0,NULL,NULL
90,2019,"Data Analyst",2022-01-18,0,NULL,NULL
91,2073,"Data Scientist",2022-01-01,0,NULL,NULL
92,2084,"Data Scientist",2022-06-26,0,NULL,NULL
93,2084,"Data Analyst",2022-06-26,0,NULL,NULL
94,2091,"Data Scientist",2022-09-09,0,NULL,NULL
95,2091,"Data Analyst",2022-06-12,0,NULL,NULL
96,2110,"Data Scientist",2022-09-26,0,NULL,NULL
97,2112,"Data Scientist",2022-01-17,0,NULL,NULL
98,2113,"Data Scientist",2022-09-13,0,NULL,NULL
99,2114,"Data Scientist",2022-01-16,0,NULL,NULL
100,2114,"Business Analyst",2022-01-16,0,NULL,NULL
101,2134,"Data Analyst",2022-06-24,0,NULL,NULL
102,2222,"Data Analyst",2022-03-04,0,NULL,NULL
103,2255,"Data Scientist",2022-01-24,0,NULL,NULL
104,2259,"Data Analyst",2022-09-20,0,NULL,NULL
105,2259,"Business Analyst",2022-09-20,0,NULL,NULL
106,2264,"Data Scientist",2022-04-30,0,NULL,NULL
107,2292,"Data Scientist",2022-01-09,0,NULL,NULL
108,2292,"Data Analyst",2022-05-19,0,NULL,NULL
109,2295,"Data Analyst",2022-05-24,0,NULL,NULL
110,2307,"Business Analyst",2022-01-23,0,NULL,NULL
111,2353,"Business Analyst",2022-06-30,0,NULL,NULL
112,2397,"Data Scientist",2022-09-02,0,NULL,NULL
113,2431,"Data Analyst",2022-05-24,0,NULL,NULL
114,2473,"Data Scientist",2022-08-13,0,NULL,NULL
115,2611,"Data Scientist",2022-08-11,0,NULL,NULL
116,2617,"Business Analyst",2022-01-29,0,NULL,NULL
117,2620,"Data Analyst",2022-04-24,0,NULL,NULL
118,2629,"Data Analyst",2022-04-05,0,NULL,NULL
119,2649,"Data Scientist",2022-07-03,0,NULL,NULL
120,2690,"Data Scientist",2022-09-08,0,NULL,NULL
121,2701,"Data Analyst",2022-07-16,0,NULL,NULL
122,2702,"Business Analyst",2022-05-07,0,NULL,NULL
123,2731,"Data Analyst",2022-01-12,0,NULL,NULL
124,2827,"Data Analyst",2022-01-27,0,NULL,NULL
125,2881,"Data Scientist",2022-06-10,0,NULL,NULL
126,2938,"Data Scientist",2022-03-09,0,NULL,NULL
127,2945,"Data Scientist",2022-02-16,0,NULL,NULL
128,2954,"Data Scientist",2022-03-06,0,NULL,NULL
129,2971,"Data Analyst",2022-06-19,0,NULL,NULL
130,3002,"Data Scientist",2022-01-07,0,NULL,NULL
131,3002,"Data Analyst",2022-01-07,0,NULL,NULL
132,3002,"Business Analyst",2022-01-07,0,NULL,NULL
133,3056,"Data Analyst",2022-04-03,0,NULL,NULL
134,3056,"Business Analyst",2022-04-03,0,NULL,NULL
135,3062,"Data Analyst",2022-01-31,0,NULL,NULL
136,3080,"Data Scientist",2022-08-06,0,NULL,NULL
137,3103,"Data Scientist",2022-06-22,0,NULL,NULL
138,3115,"Data Analyst",2022-02-18,0,NULL,NULL
139,3183,"Data Scientist",2022-02-17,0,NULL,NULL
140,3183,"Data Analyst",2022-01-26,0,NULL,NULL
141,3195,"Data Analyst",2022-01-12,0,NULL,NULL
142,3239,"Data Analyst",2022-03-11,0,NULL,NULL
143,3247,"Data Scientist",2022-04-26,0,NULL,NULL
144,3260,"Data Analyst",2022-10-02,0,NULL,NULL
145,3297,"Data Analyst",2022-07-31,0,NULL,NULL
146,3310,"Data Scientist",2022-10-04,0,NULL,NULL
147,3310,"Data Analyst",2022-10-04,0,NULL,NULL
148,3360,"Data Analyst",2022-07-18,0,NULL,NULL
149,3416,"Data Analyst",2022-02-22,0,NULL,NULL
150,3423,"Data Scientist",2022-03-27,0,NULL,NULL
151,3478,"Business Analyst",2022-09-04,0,NULL,NULL
152,3494,"Data Analyst",2022-09-07,0,NULL,NULL
153,3541,"Data Scientist",2022-06-25,0,NULL,NULL
154,3550,"Data Analyst",2022-02-08,0,NULL,NULL
155,3577,"Data Scientist",2022-05-14,1,295,"91 to 365 days"
156,3643,"Data Scientist",2022-01-23,0,NULL,NULL
157,3749,"Data Analyst",2022-01-14,0,NULL,NULL
158,3751,"Data Scientist",2022-09-20,0,NULL,NULL
159,3817,"Data Analyst",2022-04-21,0,NULL,NULL
160,3817,"Business Analyst",2022-04-21,0,NULL,NULL
161,3824,"Business Analyst",2022-10-17,0,NULL,NULL
162,3830,"Data Scientist",2022-05-04,0,NULL,NULL
163,3852,"Data Analyst",2022-03-13,0,NULL,NULL
164,3856,"Data Analyst",2022-02-12,0,NULL,NULL
165,3862,"Data Analyst",2022-01-12,0,NULL,NULL
166,3875,"Data Scientist",2022-06-25,0,NULL,NULL
167,3887,"Data Analyst",2022-01-28,0,NULL,NULL
168,3938,"Data Analyst",2022-10-03,0,NULL,NULL
169,4011,"Data Scientist",2022-04-02,0,NULL,NULL
170,4059,"Data Scientist",2022-02-14,0,NULL,NULL
171,4078,"Data Scientist",2022-06-29,0,NULL,NULL
172,4107,"Data Analyst",2022-03-24,0,NULL,NULL
173,4141,"Data Analyst",2022-01-13,0,NULL,NULL
174,4141,"Business Analyst",2022-01-13,0,NULL,NULL
175,4194,"Data Analyst",2022-05-16,0,NULL,NULL
176,4205,"Data Analyst",2022-04-03,0,NULL,NULL
177,4232,"Business Analyst",2022-08-15,0,NULL,NULL
178,4242,"Data Scientist",2022-02-01,0,NULL,NULL
179,4242,"Data Analyst",2022-03-25,0,NULL,NULL
180,4242,"Business Analyst",2022-07-09,0,NULL,NULL
181,4266,"Data Analyst",2022-01-19,0,NULL,NULL
182,4266,"Business Analyst",2022-06-15,0,NULL,NULL
183,4336,"Data Scientist",2022-03-04,0,NULL,NULL
184,4371,"Data Scientist",2022-06-12,0,NULL,NULL
185,4392,"Data Analyst",2022-05-30,0,NULL,NULL
186,4404,"Business Analyst",2022-09-17,0,NULL,NULL
187,4408,"Data Analyst",2022-01-04,0,NULL,NULL
188,4408,"Business Analyst",2022-01-04,0,NULL,NULL
189,4430,"Data Analyst",2022-07-22,0,NULL,NULL
190,4441,"Business Analyst",2022-09-11,0,NULL,NULL
191,4514,"Data Analyst",2022-06-19,0,NULL,NULL
192,4558,"Data Scientist",2022-04-06,0,NULL,NULL
193,4558,"Data Analyst",2022-04-06,0,NULL,NULL
194,4558,"Business Analyst",2022-04-06,0,NULL,NULL
195,4658,"Data Scientist",2022-08-30,0,NULL,NULL
196,4691,"Data Analyst",2022-05-04,0,NULL,NULL
197,4691,"Business Analyst",2022-05-04,0,NULL,NULL
198,4696,"Data Scientist",2022-02-22,0,NULL,NULL
199,4763,"Data Analyst",2022-08-17,0,NULL,NULL
200,4874,"Data Analyst",2022-05-14,0,NULL,NULL
201,4874,"Business Analyst",2022-05-20,0,NULL,NULL
202,4884,"Data Analyst",2022-02-18,0,NULL,NULL
203,5016,"Data Analyst",2022-07-28,0,NULL,NULL
204,5080,"Data Analyst",2022-06-18,0,NULL,NULL
205,5142,"Data Scientist",2022-05-20,0,NULL,NULL
206,5221,"Data Analyst",2022-06-10,0,NULL,NULL
207,5253,"Data Scientist",2022-02-01,0,NULL,NULL
208,5334,"Data Scientist",2022-06-02,0,NULL,NULL
209,5389,"Data Scientist",2022-02-15,0,NULL,NULL
210,5583,"Data Scientist",2022-06-22,0,NULL,NULL
211,5583,"Data Analyst",2022-07-13,0,NULL,NULL
212,5691,"Data Analyst",2022-06-28,0,NULL,NULL
213,5827,"Data Scientist",2022-04-30,0,NULL,NULL
214,5827,"Data Analyst",2022-02-13,1,76,"61 to 90 days"
215,5836,"Business Analyst",2022-01-15,0,NULL,NULL
216,5944,"Data Scientist",2022-06-02,0,NULL,NULL
217,5974,"Data Analyst",2022-01-03,1,20,"8 to 30 days"
218,6011,"Data Scientist",2022-03-20,0,NULL,NULL
219,6053,"Data Analyst",2022-05-21,1,208,"91 to 365 days"
220,6063,"Data Analyst",2022-01-23,0,NULL,NULL
221,6164,"Data Scientist",2022-09-19,0,NULL,NULL
222,6164,"Data Analyst",2022-05-30,0,NULL,NULL
223,6165,"Data Scientist",2022-06-05,0,NULL,NULL
224,6165,"Data Analyst",2022-06-05,0,NULL,NULL
225,6239,"Data Analyst",2022-08-09,0,NULL,NULL
226,6363,"Data Scientist",2022-01-24,0,NULL,NULL
227,6426,"Business Analyst",2022-02-24,0,NULL,NULL
228,6448,"Data Scientist",2022-06-20,0,NULL,NULL
229,6448,"Business Analyst",2022-03-06,0,NULL,NULL
230,6547,"Data Analyst",2022-02-07,0,NULL,NULL
231,6588,"Data Analyst",2022-03-01,0,NULL,NULL
232,6589,"Data Analyst",2022-03-20,0,NULL,NULL
233,6618,"Data Scientist",2022-03-17,0,NULL,NULL
234,6618,"Data Analyst",2022-03-02,0,NULL,NULL
235,6657,"Data Scientist",2022-06-19,0,NULL,NULL
236,6723,"Data Scientist",2022-07-20,0,NULL,NULL
237,6773,"Data Scientist",2022-06-11,0,NULL,NULL
238,6773,"Data Analyst",2022-09-21,0,NULL,NULL
239,6787,"Data Analyst",2022-01-15,0,NULL,NULL
240,6808,"Business Analyst",2022-10-19,0,NULL,NULL
241,6862,"Data Analyst",2022-03-03,0,NULL,NULL
242,6930,"Data Scientist",2022-01-04,0,NULL,NULL
243,6930,"Data Analyst",2022-01-04,0,NULL,NULL
244,6932,"Business Analyst",2022-03-30,0,NULL,NULL
245,6971,"Data Scientist",2022-08-15,0,NULL,NULL
246,7037,"Business Analyst",2022-04-14,0,NULL,NULL
247,7069,"Data Analyst",2022-01-19,0,NULL,NULL
248,7099,"Data Analyst",2022-08-08,0,NULL,NULL
249,7217,"Data Scientist",2022-06-29,0,NULL,NULL
250,7291,"Business Analyst",2022-03-08,0,NULL,NULL
251,7325,"Business Analyst",2022-01-19,0,NULL,NULL
252,7329,"Data Scientist",2022-01-27,0,NULL,NULL
253,7331,"Data Scientist",2022-01-15,0,NULL,NULL
254,7331,"Data Analyst",2022-07-20,0,NULL,NULL
255,7343,"Data Scientist",2022-01-23,0,NULL,NULL
256,7432,"Data Scientist",2022-02-16,0,NULL,NULL
257,7521,"Data Scientist",2022-04-08,0,NULL,NULL
258,7548,"Data Analyst",2022-04-15,0,NULL,NULL
259,7548,"Business Analyst",2022-04-15,0,NULL,NULL
260,7642,"Data Analyst",2022-01-19,0,NULL,NULL
261,7684,"Data Scientist",2022-02-16,0,NULL,NULL
262,7955,"Data Analyst",2022-05-27,0,NULL,NULL
263,7962,"Data Scientist",2022-10-10,0,NULL,NULL
264,7978,"Data Scientist",2022-07-23,0,NULL,NULL
265,7978,"Data Analyst",2022-07-23,0,NULL,NULL
266,7978,"Business Analyst",2022-07-23,0,NULL,NULL
267,7999,"Data Scientist",2022-01-04,0,NULL,NULL
268,8161,"Data Scientist",2022-09-20,0,NULL,NULL
269,8188,"Data Scientist",2022-05-18,0,NULL,NULL
270,8191,"Data Analyst",2022-07-11,0,NULL,NULL
271,8194,"Data Scientist",2022-06-07,0,NULL,NULL
272,8260,"Business Analyst",2022-01-05,0,NULL,NULL
273,8431,"Data Analyst",2022-02-15,0,NULL,NULL
274,8431,"Business Analyst",2022-05-02,0,NULL,NULL
275,8495,"Data Scientist",2022-04-10,0,NULL,NULL
276,8495,"Data Analyst",2022-04-09,0,NULL,NULL
277,8495,"Business Analyst",2022-01-10,0,NULL,NULL
278,8544,"Data Scientist",2022-06-25,0,NULL,NULL
279,8567,"Data Analyst",2022-09-07,0,NULL,NULL
280,8572,"Data Scientist",2022-07-27,0,NULL,NULL
281,8594,"Data Scientist",2022-01-25,0,NULL,NULL
282,8641,"Data Analyst",2022-06-25,0,NULL,NULL
283,9055,"Data Analyst",2022-08-05,0,NULL,NULL
284,9061,"Data Scientist",2022-08-22,0,NULL,NULL
285,9108,"Data Analyst",2022-04-23,0,NULL,NULL
286,9169,"Data Analyst",2022-09-21,0,NULL,NULL
287,9170,"Data Scientist",2022-09-27,0,NULL,NULL
288,9268,"Data Analyst",2022-06-19,0,NULL,NULL
289,9305,"Data Scientist",2022-09-22,0,NULL,NULL
290,9409,"Data Analyst",2022-01-17,0,NULL,NULL
291,9500,"Data Analyst",2022-03-08,0,NULL,NULL
292,9558,"Data Analyst",2022-01-06,0,NULL,NULL
293,9561,"Data Analyst",2022-02-10,0,NULL,NULL
294,9653,"Data Analyst",2022-02-09,0,NULL,NULL
295,9754,"Data Analyst",2022-03-20,0,NULL,NULL
296,9754,"Business Analyst",2022-01-08,0,NULL,NULL
297,9771,"Data Analyst",2022-03-21,0,NULL,NULL
298,9771,"Business Analyst",2022-05-20,0,NULL,NULL
299,9808,"Data Scientist",2022-05-26,0,NULL,NULL
300,10009,"Data Analyst",2022-02-24,0,NULL,NULL
301,10016,"Data Analyst",2022-08-15,0,NULL,NULL
302,10051,"Data Scientist",2022-06-05,0,NULL,NULL
303,10149,"Business Analyst",2022-08-11,0,NULL,NULL
304,10218,"Data Scientist",2022-06-23,0,NULL,NULL
305,10299,"Data Analyst",2022-03-31,0,NULL,NULL
306,10422,"Data Analyst",2022-02-14,0,NULL,NULL
307,10549,"Data Analyst",2022-01-17,1,482,"366+ days"
308,10631,"Data Analyst",2022-09-24,0,NULL,NULL
309,10790,"Data Analyst",2022-03-12,0,NULL,NULL
310,10827,"Data Scientist",2022-09-08,0,NULL,NULL
311,10966,"Data Analyst",2022-03-25,0,NULL,NULL
312,11002,"Data Analyst",2022-08-04,0,NULL,NULL
313,11119,"Data Analyst",2022-04-28,0,NULL,NULL
314,11209,"Data Analyst",2022-06-29,0,NULL,NULL
315,11215,"Data Analyst",2022-05-16,0,NULL,NULL
316,11250,"Data Scientist",2022-04-03,0,NULL,NULL
317,11250,"Data Analyst",2022-04-03,0,NULL,NULL
318,11250,"Business Analyst",2022-04-03,0,NULL,NULL
319,11357,"Data Scientist",2022-03-20,0,NULL,NULL
320,11361,"Data Scientist",2022-03-29,0,NULL,NULL
321,11418,"Data Scientist",2022-08-04,0,NULL,NULL
322,11418,"Data Analyst",2022-08-04,0,NULL,NULL
323,11599,"Data Analyst",2022-01-10,0,NULL,NULL
324,11630,"Data Analyst",2022-01-16,0,NULL,NULL
325,11711,"Data Analyst",2022-04-24,0,NULL,NULL
326,11888,"Data Scientist",2022-01-06,0,NULL,NULL
327,11990,"Data Scientist",2022-04-20,0,NULL,NULL
328,11990,"Data Analyst",2022-04-20,0,NULL,NULL
329,11990,"Business Analyst",2022-04-20,0,NULL,NULL
330,12234,"Data Analyst",2022-02-15,0,NULL,NULL
331,12270,"Data Analyst",2022-03-21,0,NULL,NULL
332,12279,"Data Scientist",2022-06-05,0,NULL,NULL
333,12279,"Data Analyst",2022-06-05,0,NULL,NULL
334,12279,"Business Analyst",2022-08-31,0,NULL,NULL
335,12488,"Data Analyst",2022-08-26,0,NULL,NULL
336,12491,"Data Scientist",2022-01-20,0,NULL,NULL
337,12496,"Data Analyst",2022-07-29,0,NULL,NULL
338,12532,"Business Analyst",2022-03-07,0,NULL,NULL
339,12598,"Data Scientist",2022-08-03,0,NULL,NULL
340,12623,"Data Analyst",2022-01-19,1,168,"91 to 365 days"
341,12786,"Data Analyst",2022-03-31,0,NULL,NULL
342,12816,"Business Analyst",2022-03-31,0,NULL,NULL
343,12897,"Data Analyst",2022-03-27,0,NULL,NULL
344,13073,"Business Analyst",2022-10-06,0,NULL,NULL
345,13114,"Data Scientist",2022-06-15,0,NULL,NULL
346,13180,"Data Analyst",2022-05-24,0,NULL,NULL
347,13182,"Data Analyst",2022-01-26,0,NULL,NULL
348,13296,"Data Scientist",2022-05-09,0,NULL,NULL
349,13538,"Data Analyst",2022-01-07,0,NULL,NULL
350,13595,"Data Analyst",2022-01-18,0,NULL,NULL
351,13595,"Business Analyst",2022-01-18,0,NULL,NULL
352,13621,"Data Analyst",2022-08-09,0,NULL,NULL
353,13656,"Data Scientist",2022-04-08,0,NULL,NULL
354,13832,"Data Analyst",2022-03-06,0,NULL,NULL
355,13973,"Data Scientist",2022-06-15,0,NULL,NULL
356,14000,"Data Analyst",2022-08-15,0,NULL,NULL
357,14010,"Data Analyst",2022-02-05,0,NULL,NULL
358,14091,"Data Analyst",2022-04-28,0,NULL,NULL
359,14216,"Business Analyst",2022-06-18,0,NULL,NULL
360,14299,"Data Analyst",2022-02-19,0,NULL,NULL
361,14344,"Data Scientist",2022-05-30,0,NULL,NULL
362,14357,"Data Scientist",2022-09-20,0,NULL,NULL
363,14383,"Data Scientist",2022-01-27,0,NULL,NULL
364,14383,"Business Analyst",2022-05-18,0,NULL,NULL
365,14700,"Data Analyst",2022-05-05,0,NULL,NULL
366,14700,"Business Analyst",2022-05-05,0,NULL,NULL
367,14702,"Data Scientist",2022-01-24,0,NULL,NULL
368,14703,"Data Scientist",2022-09-19,0,NULL,NULL
369,14975,"Data Scientist",2022-03-09,0,NULL,NULL
370,14987,"Data Analyst",2022-03-18,0,NULL,NULL
371,15150,"Data Analyst",2022-04-20,0,NULL,NULL
372,15328,"Data Scientist",2022-01-06,0,NULL,NULL
373,15328,"Business Analyst",2022-01-06,0,NULL,NULL
374,15415,"Data Analyst",2022-01-02,0,NULL,NULL
375,15415,"Business Analyst",2022-01-02,0,NULL,NULL
376,15473,"Data Scientist",2022-02-14,0,NULL,NULL
377,15473,"Business Analyst",2022-02-23,0,NULL,NULL
378,15478,"Data Scientist",2022-08-14,0,NULL,NULL
379,15708,"Data Scientist",2022-07-24,0,NULL,NULL
380,15743,"Data Analyst",2022-04-25,0,NULL,NULL
381,15837,"Data Analyst",2022-09-20,0,NULL,NULL
382,16158,"Data Analyst",2022-06-06,0,NULL,NULL
383,16647,"Data Scientist",2022-10-15,0,NULL,NULL
384,16647,"Data Analyst",2022-10-15,0,NULL,NULL
385,16668,"Data Scientist",2022-10-16,0,NULL,NULL
386,16668,"Business Analyst",2022-10-16,0,NULL,NULL
387,16796,"Data Scientist",2022-05-26,0,NULL,NULL
388,16796,"Data Analyst",2022-05-29,0,NULL,NULL
389,16915,"Data Scientist",2022-03-23,0,NULL,NULL
390,17073,"Data Scientist",2022-09-15,0,NULL,NULL
391,17175,"Data Scientist",2022-07-08,0,NULL,NULL
392,17342,"Data Scientist",2022-03-27,0,NULL,NULL
393,17342,"Data Analyst",2022-04-15,0,NULL,NULL
394,17358,"Business Analyst",2022-08-21,0,NULL,NULL
395,17419,"Data Analyst",2022-05-31,1,243,"91 to 365 days"
396,17562,"Data Scientist",2022-09-28,0,NULL,NULL
397,17562,"Business Analyst",2022-09-20,0,NULL,NULL
398,17613,"Data Scientist",2022-05-18,0,NULL,NULL
399,17771,"Data Analyst",2022-01-06,0,NULL,NULL
400,17774,"Data Analyst",2022-03-20,0,NULL,NULL
401,17780,"Data Scientist",2022-05-05,0,NULL,NULL
402,18288,"Data Scientist",2022-10-18,0,NULL,NULL
403,18288,"Data Analyst",2022-10-18,0,NULL,NULL
404,18288,"Business Analyst",2022-10-18,0,NULL,NULL
405,18510,"Data Analyst",2022-08-18,0,NULL,NULL
406,18606,"Data Analyst",2022-01-07,0,NULL,NULL
407,18687,"Data Scientist",2022-08-18,0,NULL,NULL
408,18757,"Data Analyst",2022-08-19,0,NULL,NULL
409,18918,"Business Analyst",2022-01-12,0,NULL,NULL
410,19074,"Business Analyst",2022-07-30,0,NULL,NULL
411,19193,"Data Analyst",2022-09-23,0,NULL,NULL
412,19667,"Data Analyst",2022-03-01,0,NULL,NULL
413,19705,"Business Analyst",2022-01-20,0,NULL,NULL
414,19706,"Data Analyst",2022-07-05,0,NULL,NULL
415,19842,"Data Analyst",2022-05-20,0,NULL,NULL
416,19879,"Data Analyst",2022-03-18,0,NULL,NULL
417,20419,"Data Analyst",2022-03-23,0,NULL,NULL
418,20710,"Data Analyst",2022-01-08,0,NULL,NULL
419,20907,"Data Scientist",2022-06-04,0,NULL,NULL
420,21229,"Data Scientist",2022-02-26,0,NULL,NULL
421,21229,"Data Analyst",2022-03-09,0,NULL,NULL
422,21229,"Business Analyst",2022-05-10,0,NULL,NULL
423,21419,"Business Analyst",2022-01-23,0,NULL,NULL
424,21562,"Data Scientist",2022-06-19,0,NULL,NULL
425,21562,"Data Analyst",2022-06-19,0,NULL,NULL
426,21562,"Business Analyst",2022-06-19,0,NULL,NULL
427,21722,"Data Analyst",2022-02-06,0,NULL,NULL
428,21722,"Business Analyst",2022-06-07,0,NULL,NULL
429,21796,"Data Analyst",2022-05-20,0,NULL,NULL
430,22149,"Data Analyst",2022-08-17,0,NULL,NULL
431,22179,"Data Analyst",2022-01-12,0,NULL,NULL
432,22533,"Data Scientist",2022-05-29,0,NULL,NULL
433,22673,"Data Scientist",2022-04-15,0,NULL,NULL
434,22815,"Data Scientist",2022-08-25,0,NULL,NULL
435,22887,"Data Scientist",2022-03-03,0,NULL,NULL
436,22889,"Data Scientist",2022-08-15,0,NULL,NULL
437,23003,"Business Analyst",2022-08-11,0,NULL,NULL
438,23104,"Business Analyst",2022-02-02,0,NULL,NULL
439,23113,"Business Analyst",2022-01-30,0,NULL,NULL
440,23245,"Business Analyst",2022-10-03,0,NULL,NULL
441,23403,"Data Analyst",2022-03-26,0,NULL,NULL
442,23628,"Business Analyst",2022-07-28,0,NULL,NULL
443,23662,"Data Scientist",2022-07-21,0,NULL,NULL
444,23664,"Data Scientist",2022-03-30,0,NULL,NULL
445,23708,"Data Scientist",2022-06-20,0,NULL,NULL
446,23919,"Data Analyst",2022-03-08,0,NULL,NULL
447,24168,"Data Analyst",2022-04-07,0,NULL,NULL
448,24423,"Data Analyst",2022-06-12,0,NULL,NULL
449,24541,"Data Analyst",2022-08-16,0,NULL,NULL
450,24593,"Data Scientist",2022-05-21,0,NULL,NULL
451,24694,"Data Analyst",2022-03-07,0,NULL,NULL
452,24701,"Data Scientist",2022-03-18,0,NULL,NULL
453,24900,"Data Scientist",2022-01-10,0,NULL,NULL
454,25308,"Data Analyst",2022-04-26,0,NULL,NULL
455,25465,"Data Scientist",2022-08-14,0,NULL,NULL
456,25494,"Business Analyst",2022-04-04,0,NULL,NULL
457,25512,"Data Scientist",2022-03-03,0,NULL,NULL
458,25521,"Data Analyst",2022-02-16,0,NULL,NULL
459,25767,"Data Scientist",2022-02-12,0,NULL,NULL
460,25805,"Data Analyst",2022-08-15,0,NULL,NULL
461,25957,"Data Analyst",2022-03-19,0,NULL,NULL
462,26373,"Data Scientist",2022-06-24,0,NULL,NULL
463,26373,"Data Analyst",2022-02-04,0,NULL,NULL
464,27052,"Data Analyst",2022-07-07,0,NULL,NULL
465,27155,"Data Analyst",2022-06-02,0,NULL,NULL
